Id,UTC,UTCMilliseconds,PCLocalTime,PCTime,UpdateOf,Sensor_0_Raw,Sensor_0_Depth
207,2017-09-29 10:20:30.596,596,2017-09-29 10:20:30.596,2017-09-29 10:20:30.597,0,2.498779296875,0.00946044921875
208,2017-09-29 10:20:40.596,596,2017-09-29 10:20:40.596,2017-09-29 10:20:40.597,0,2.498779296875,0.00946044921875
209,2017-09-29 10:20:50.597,597,2017-09-29 10:20:50.597,2017-09-29 10:20:50.597,0,2.498779296875,0.00946044921875
210,2017-09-29 10:21:00.597,597,2017-09-29 10:21:00.597,2017-09-29 10:21:00.597,0,2.498779296875,0.00946044921875
211,2017-09-29 10:21:10.598,598,2017-09-29 10:21:10.598,2017-09-29 10:21:10.599,0,2.498779296875,0.00946044921875
212,2017-09-29 10:21:20.598,598,2017-09-29 10:21:20.598,2017-09-29 10:21:20.598,0,2.498779296875,0.00946044921875
213,2017-09-29 10:21:30.598,598,2017-09-29 10:21:30.598,2017-09-29 10:21:30.599,0,2.498779296875,0.00946044921875
214,2017-09-29 10:21:40.598,598,2017-09-29 10:21:40.598,2017-09-29 10:21:40.599,0,2.498779296875,0.00946044921875
215,2017-09-29 10:21:50.599,599,2017-09-29 10:21:50.599,2017-09-29 10:21:50.600,0,2.498779296875,0.00946044921875
216,2017-09-29 10:22:00.599,599,2017-09-29 10:22:00.599,2017-09-29 10:22:00.600,0,2.498779296875,0.00946044921875
217,2017-09-29 10:22:10.599,599,2017-09-29 10:22:10.599,2017-09-29 10:22:10.599,0,2.498779296875,0.00946044921875
218,2017-09-29 10:22:20.600,600,2017-09-29 10:22:20.600,2017-09-29 10:22:20.600,0,2.498779296875,0.00946044921875
219,2017-09-29 10:22:30.600,600,2017-09-29 10:22:30.600,2017-09-29 10:22:30.600,0,2.498779296875,0.00946044921875
220,2017-09-29 10:22:40.600,600,2017-09-29 10:22:40.600,2017-09-29 10:22:40.600,0,2.498779296875,0.00946044921875
221,2017-09-29 10:22:50.601,601,2017-09-29 10:22:50.601,2017-09-29 10:22:50.602,0,2.498779296875,0.00946044921875
222,2017-09-29 10:23:00.600,600,2017-09-29 10:23:00.600,2017-09-29 10:23:00.602,0,2.498779296875,0.00946044921875
223,2017-09-29 10:23:10.600,600,2017-09-29 10:23:10.600,2017-09-29 10:23:10.601,0,2.498779296875,0.00946044921875
224,2017-09-29 10:23:20.602,602,2017-09-29 10:23:20.602,2017-09-29 10:23:20.602,0,2.498779296875,0.00946044921875
225,2017-09-29 10:23:30.602,602,2017-09-29 10:23:30.602,2017-09-29 10:23:30.602,0,2.498779296875,0.00946044921875
226,2017-09-29 10:23:40.602,602,2017-09-29 10:23:40.602,2017-09-29 10:23:40.602,0,2.498779296875,0.00946044921875
227,2017-09-29 10:23:50.610,610,2017-09-29 10:23:50.610,2017-09-29 10:23:50.611,0,2.498779296875,0.00946044921875
228,2017-09-29 10:28:31.607,607,2017-09-29 10:28:31.607,2017-09-29 10:28:31.614,0,2.498779296875,0.00946044921875
229,2017-09-29 10:28:39.029,29,2017-09-29 10:28:39.029,2017-09-29 10:28:39.031,0,2.498779296875,0.00946044921875
230,2017-09-29 10:28:49.030,30,2017-09-29 10:28:49.030,2017-09-29 10:28:49.032,0,2.498779296875,0.00946044921875
231,2017-09-29 10:28:59.030,30,2017-09-29 10:28:59.030,2017-09-29 10:28:59.032,0,2.498779296875,0.00946044921875
232,2017-09-29 10:29:09.030,30,2017-09-29 10:29:09.030,2017-09-29 10:29:09.032,0,2.498779296875,0.00946044921875
233,2017-09-29 10:29:19.031,31,2017-09-29 10:29:19.031,2017-09-29 10:29:19.032,0,2.498779296875,0.00946044921875
234,2017-09-29 10:29:29.031,31,2017-09-29 10:29:29.031,2017-09-29 10:29:29.032,0,2.498779296875,0.00946044921875
235,2017-09-29 10:29:39.032,32,2017-09-29 10:29:39.032,2017-09-29 10:29:39.033,0,2.498779296875,0.00946044921875
236,2017-09-29 10:29:49.032,32,2017-09-29 10:29:49.032,2017-09-29 10:29:49.034,0,2.498779296875,0.00946044921875
237,2017-09-29 10:29:59.032,32,2017-09-29 10:29:59.032,2017-09-29 10:29:59.033,0,2.498779296875,0.00946044921875
238,2017-09-29 10:30:09.032,32,2017-09-29 10:30:09.032,2017-09-29 10:30:09.034,0,2.498779296875,0.00946044921875
239,2017-10-04 12:55:40.290,290,2017-10-04 12:55:40.290,2017-10-04 12:55:40.294,0,2.498779296875,0.00946044921875
240,2017-10-04 12:55:47.489,489,2017-10-04 12:55:47.489,2017-10-04 12:55:47.491,0,2.498779296875,0.00946044921875
241,2017-10-04 12:55:57.489,489,2017-10-04 12:55:57.489,2017-10-04 12:55:57.490,0,2.498779296875,0.00946044921875
242,2017-10-04 12:56:07.489,489,2017-10-04 12:56:07.489,2017-10-04 12:56:07.490,0,2.498779296875,0.00946044921875
243,2017-10-04 12:56:17.490,490,2017-10-04 12:56:17.490,2017-10-04 12:56:17.491,0,2.498779296875,0.00946044921875
244,2017-10-04 12:56:27.490,490,2017-10-04 12:56:27.490,2017-10-04 12:56:27.491,0,2.498779296875,0.00946044921875
245,2017-10-04 12:56:37.490,490,2017-10-04 12:56:37.490,2017-10-04 12:56:37.491,0,2.498779296875,0.00946044921875
246,2017-10-04 12:56:47.491,491,2017-10-04 12:56:47.491,2017-10-04 12:56:47.492,0,2.498779296875,0.00946044921875
247,2017-10-04 12:56:57.491,491,2017-10-04 12:56:57.491,2017-10-04 12:56:57.492,0,2.498779296875,0.00946044921875
248,2017-10-04 12:57:07.491,491,2017-10-04 12:57:07.491,2017-10-04 12:57:07.492,0,2.498779296875,0.00946044921875
249,2017-10-04 12:57:17.492,492,2017-10-04 12:57:17.492,2017-10-04 12:57:17.493,0,2.498779296875,0.00946044921875
250,2017-10-04 12:57:27.500,500,2017-10-04 12:57:27.500,2017-10-04 12:57:27.501,0,2.498779296875,0.00946044921875
251,2017-10-04 12:57:37.500,500,2017-10-04 12:57:37.500,2017-10-04 12:57:37.501,0,2.498779296875,0.00946044921875
252,2017-10-04 12:57:47.501,501,2017-10-04 12:57:47.501,2017-10-04 12:57:47.502,0,2.498779296875,0.00946044921875
253,2017-10-04 12:57:57.501,501,2017-10-04 12:57:57.501,2017-10-04 12:57:57.502,0,2.498779296875,0.00946044921875
254,2017-10-04 12:58:07.501,501,2017-10-04 12:58:07.501,2017-10-04 12:58:07.502,0,2.498779296875,0.00946044921875
255,2017-10-04 12:58:17.502,502,2017-10-04 12:58:17.502,2017-10-04 12:58:17.503,0,2.498779296875,0.00946044921875
256,2017-10-04 12:58:27.502,502,2017-10-04 12:58:27.502,2017-10-04 12:58:27.503,0,2.498779296875,0.00946044921875
257,2017-10-04 12:58:37.502,502,2017-10-04 12:58:37.502,2017-10-04 12:58:37.503,0,2.498779296875,0.00946044921875
258,2017-10-04 12:58:47.503,503,2017-10-04 12:58:47.503,2017-10-04 12:58:47.504,0,2.498779296875,0.00946044921875
259,2017-10-04 12:58:57.503,503,2017-10-04 12:58:57.503,2017-10-04 12:58:57.504,0,2.498779296875,0.00946044921875
260,2017-10-04 12:59:07.503,503,2017-10-04 12:59:07.503,2017-10-04 12:59:07.504,0,2.498779296875,0.00946044921875
261,2017-10-04 12:59:17.504,504,2017-10-04 12:59:17.504,2017-10-04 12:59:17.505,0,2.498779296875,0.00946044921875
262,2017-10-04 12:59:27.504,504,2017-10-04 12:59:27.504,2017-10-04 12:59:27.505,0,2.498779296875,0.00946044921875
263,2017-10-04 12:59:37.504,504,2017-10-04 12:59:37.504,2017-10-04 12:59:37.505,0,2.498779296875,0.00946044921875
264,2017-10-04 12:59:47.513,513,2017-10-04 12:59:47.513,2017-10-04 12:59:47.514,0,2.498779296875,0.00946044921875
265,2017-10-04 12:59:57.513,513,2017-10-04 12:59:57.513,2017-10-04 12:59:57.514,0,2.498779296875,0.00946044921875
266,2017-10-04 13:00:07.513,513,2017-10-04 13:00:07.513,2017-10-04 13:00:07.514,0,2.498779296875,0.00946044921875
267,2017-10-04 13:00:17.514,514,2017-10-04 13:00:17.514,2017-10-04 13:00:17.515,0,2.498779296875,0.00946044921875
268,2017-10-04 13:00:27.514,514,2017-10-04 13:00:27.514,2017-10-04 13:00:27.515,0,2.498779296875,0.00946044921875
269,2017-10-04 13:00:37.514,514,2017-10-04 13:00:37.514,2017-10-04 13:00:37.515,0,2.498779296875,0.00946044921875
270,2017-10-04 13:00:47.515,515,2017-10-04 13:00:47.515,2017-10-04 13:00:47.516,0,2.498779296875,0.00946044921875
271,2017-10-04 13:00:57.515,515,2017-10-04 13:00:57.515,2017-10-04 13:00:57.516,0,2.498779296875,0.00946044921875
272,2017-10-04 13:01:07.515,515,2017-10-04 13:01:07.515,2017-10-04 13:01:07.516,0,2.498779296875,0.00946044921875
273,2017-10-04 13:01:17.516,516,2017-10-04 13:01:17.516,2017-10-04 13:01:17.517,0,2.498779296875,0.00946044921875
274,2017-10-04 13:01:27.516,516,2017-10-04 13:01:27.516,2017-10-04 13:01:27.517,0,2.498779296875,0.00946044921875
275,2017-10-04 13:01:37.516,516,2017-10-04 13:01:37.516,2017-10-04 13:01:37.517,0,2.498779296875,0.00946044921875
276,2017-10-04 13:01:47.516,516,2017-10-04 13:01:47.516,2017-10-04 13:01:47.517,0,2.498779296875,0.00946044921875
277,2017-10-04 13:01:57.517,517,2017-10-04 13:01:57.517,2017-10-04 13:01:57.518,0,2.498779296875,0.00946044921875
278,2017-10-04 13:02:07.517,517,2017-10-04 13:02:07.517,2017-10-04 13:02:07.518,0,2.498779296875,0.00946044921875
279,2017-10-04 13:02:17.517,517,2017-10-04 13:02:17.517,2017-10-04 13:02:17.518,0,2.498779296875,0.00946044921875
280,2017-10-04 13:02:27.518,518,2017-10-04 13:02:27.518,2017-10-04 13:02:27.519,0,2.498779296875,0.00946044921875
281,2017-10-04 13:02:37.526,526,2017-10-04 13:02:37.526,2017-10-04 13:02:37.527,0,2.498779296875,0.00946044921875
282,2017-10-04 13:02:47.526,526,2017-10-04 13:02:47.526,2017-10-04 13:02:47.527,0,2.498779296875,0.00946044921875
283,2017-10-04 13:02:57.527,527,2017-10-04 13:02:57.527,2017-10-04 13:02:57.528,0,2.498779296875,0.00946044921875
284,2017-10-04 13:03:07.527,527,2017-10-04 13:03:07.527,2017-10-04 13:03:07.528,0,2.498779296875,0.00946044921875
285,2017-10-04 13:03:17.527,527,2017-10-04 13:03:17.527,2017-10-04 13:03:17.528,0,2.498779296875,0.00946044921875
286,2017-10-04 13:03:27.529,529,2017-10-04 13:03:27.529,2017-10-04 13:03:27.530,0,2.498779296875,0.00946044921875
287,2017-10-04 13:03:37.529,529,2017-10-04 13:03:37.529,2017-10-04 13:03:37.530,0,2.498779296875,0.00946044921875
288,2017-10-04 13:03:47.529,529,2017-10-04 13:03:47.529,2017-10-04 13:03:47.530,0,2.498779296875,0.00946044921875
289,2017-10-04 13:03:57.529,529,2017-10-04 13:03:57.529,2017-10-04 13:03:57.530,0,2.498779296875,0.00946044921875
290,2017-10-04 13:04:07.529,529,2017-10-04 13:04:07.529,2017-10-04 13:04:07.530,0,2.498779296875,0.00946044921875
291,2017-10-04 13:04:17.530,530,2017-10-04 13:04:17.530,2017-10-04 13:04:17.531,0,2.498779296875,0.00946044921875
292,2017-10-04 13:04:27.530,530,2017-10-04 13:04:27.530,2017-10-04 13:04:27.531,0,2.498779296875,0.00946044921875
293,2017-10-04 13:04:37.530,530,2017-10-04 13:04:37.530,2017-10-04 13:04:37.531,0,2.498779296875,0.00946044921875
294,2017-10-04 13:04:47.531,531,2017-10-04 13:04:47.531,2017-10-04 13:04:47.532,0,2.498779296875,0.00946044921875
295,2017-10-04 13:04:57.531,531,2017-10-04 13:04:57.531,2017-10-04 13:04:57.532,0,2.498779296875,0.00946044921875
296,2017-10-04 13:05:07.539,539,2017-10-04 13:05:07.539,2017-10-04 13:05:07.540,0,2.498779296875,0.00946044921875
297,2017-10-04 13:05:17.540,540,2017-10-04 13:05:17.540,2017-10-04 13:05:17.541,0,2.498779296875,0.00946044921875
298,2017-10-04 13:05:27.540,540,2017-10-04 13:05:27.540,2017-10-04 13:05:27.541,0,2.498779296875,0.00946044921875
299,2017-10-04 13:05:37.540,540,2017-10-04 13:05:37.540,2017-10-04 13:05:37.541,0,2.498779296875,0.00946044921875
300,2017-10-04 13:05:47.541,541,2017-10-04 13:05:47.541,2017-10-04 13:05:47.542,0,2.498779296875,0.00946044921875
301,2017-10-04 13:05:57.541,541,2017-10-04 13:05:57.541,2017-10-04 13:05:57.542,0,2.498779296875,0.00946044921875
302,2017-10-04 13:06:07.541,541,2017-10-04 13:06:07.541,2017-10-04 13:06:07.543,0,2.498779296875,0.00946044921875
303,2017-10-04 13:06:17.542,542,2017-10-04 13:06:17.542,2017-10-04 13:06:17.543,0,2.498779296875,0.00946044921875
304,2017-10-04 13:06:27.542,542,2017-10-04 13:06:27.542,2017-10-04 13:06:27.543,0,2.498779296875,0.00946044921875
305,2017-10-04 13:06:37.542,542,2017-10-04 13:06:37.542,2017-10-04 13:06:37.543,0,2.498779296875,0.00946044921875
306,2017-10-04 13:06:47.543,543,2017-10-04 13:06:47.543,2017-10-04 13:06:47.544,0,2.498779296875,0.00946044921875
307,2017-10-04 13:06:57.543,543,2017-10-04 13:06:57.543,2017-10-04 13:06:57.544,0,2.498779296875,0.00946044921875
308,2017-10-04 13:07:07.543,543,2017-10-04 13:07:07.543,2017-10-04 13:07:07.544,0,2.498779296875,0.00946044921875
309,2017-10-04 13:07:17.544,544,2017-10-04 13:07:17.544,2017-10-04 13:07:17.545,0,2.498779296875,0.00946044921875
310,2017-10-04 13:07:27.544,544,2017-10-04 13:07:27.544,2017-10-04 13:07:27.545,0,2.498779296875,0.00946044921875
311,2017-10-04 13:07:37.544,544,2017-10-04 13:07:37.544,2017-10-04 13:07:37.545,0,2.498779296875,0.00946044921875
312,2017-10-04 13:07:47.545,545,2017-10-04 13:07:47.545,2017-10-04 13:07:47.546,0,2.498779296875,0.00946044921875
313,2017-10-04 13:07:57.545,545,2017-10-04 13:07:57.545,2017-10-04 13:07:57.546,0,2.498779296875,0.00946044921875
314,2017-10-04 13:08:07.545,545,2017-10-04 13:08:07.545,2017-10-04 13:08:07.546,0,2.498779296875,0.00946044921875
315,2017-10-04 13:08:17.546,546,2017-10-04 13:08:17.546,2017-10-04 13:08:17.547,0,2.498779296875,0.00946044921875
316,2017-10-04 13:08:27.546,546,2017-10-04 13:08:27.546,2017-10-04 13:08:27.547,0,2.498779296875,0.00946044921875
317,2017-10-04 13:08:37.546,546,2017-10-04 13:08:37.546,2017-10-04 13:08:37.547,0,2.498779296875,0.00946044921875
318,2017-10-04 13:08:47.547,547,2017-10-04 13:08:47.547,2017-10-04 13:08:47.548,0,2.498779296875,0.00946044921875
319,2017-10-04 13:08:57.547,547,2017-10-04 13:08:57.547,2017-10-04 13:08:57.548,0,2.498779296875,0.00946044921875
320,2017-10-04 13:09:07.547,547,2017-10-04 13:09:07.547,2017-10-04 13:09:07.548,0,2.498779296875,0.00946044921875
321,2017-10-04 13:09:17.548,548,2017-10-04 13:09:17.548,2017-10-04 13:09:17.549,0,2.498779296875,0.00946044921875
322,2017-10-04 13:09:27.548,548,2017-10-04 13:09:27.548,2017-10-04 13:09:27.549,0,2.498779296875,0.00946044921875
323,2017-10-04 13:09:37.548,548,2017-10-04 13:09:37.548,2017-10-04 13:09:37.549,0,2.498779296875,0.00946044921875
324,2017-10-04 13:09:47.549,549,2017-10-04 13:09:47.549,2017-10-04 13:09:47.549,0,2.498779296875,0.00946044921875
325,2017-10-04 13:09:57.549,549,2017-10-04 13:09:57.549,2017-10-04 13:09:57.550,0,2.498779296875,0.00946044921875
326,2017-10-04 13:10:07.557,557,2017-10-04 13:10:07.557,2017-10-04 13:10:07.557,0,2.498779296875,0.00946044921875
327,2017-10-04 13:10:17.558,558,2017-10-04 13:10:17.558,2017-10-04 13:10:17.559,0,2.498779296875,0.00946044921875
328,2017-10-04 13:10:27.558,558,2017-10-04 13:10:27.558,2017-10-04 13:10:27.559,0,2.498779296875,0.00946044921875
329,2017-10-04 13:10:37.558,558,2017-10-04 13:10:37.558,2017-10-04 13:10:37.559,0,2.498779296875,0.00946044921875
330,2017-10-04 13:10:47.559,559,2017-10-04 13:10:47.559,2017-10-04 13:10:47.560,0,2.498779296875,0.00946044921875
331,2017-10-04 13:10:57.559,559,2017-10-04 13:10:57.559,2017-10-04 13:10:57.560,0,2.498779296875,0.00946044921875
332,2017-10-04 13:11:07.559,559,2017-10-04 13:11:07.559,2017-10-04 13:11:07.560,0,2.498779296875,0.00946044921875
333,2017-10-04 13:11:17.560,560,2017-10-04 13:11:17.560,2017-10-04 13:11:17.561,0,2.498779296875,0.00946044921875
334,2017-10-04 13:11:27.560,560,2017-10-04 13:11:27.560,2017-10-04 13:11:27.561,0,2.498779296875,0.00946044921875
335,2017-10-04 13:11:37.560,560,2017-10-04 13:11:37.560,2017-10-04 13:11:37.561,0,2.498779296875,0.00946044921875
336,2017-10-04 13:11:47.561,561,2017-10-04 13:11:47.561,2017-10-04 13:11:47.562,0,2.498779296875,0.00946044921875
337,2017-10-04 13:11:57.561,561,2017-10-04 13:11:57.561,2017-10-04 13:11:57.562,0,2.498779296875,0.00946044921875
338,2017-10-04 13:12:07.561,561,2017-10-04 13:12:07.561,2017-10-04 13:12:07.561,0,2.498779296875,0.00946044921875
339,2017-10-04 13:12:17.570,570,2017-10-04 13:12:17.570,2017-10-04 13:12:17.570,0,2.498779296875,0.00946044921875
340,2017-10-04 13:12:27.570,570,2017-10-04 13:12:27.570,2017-10-04 13:12:27.570,0,2.498779296875,0.00946044921875
341,2017-10-04 13:12:37.570,570,2017-10-04 13:12:37.570,2017-10-04 13:12:37.570,0,2.498779296875,0.00946044921875
342,2017-10-04 13:12:47.571,571,2017-10-04 13:12:47.571,2017-10-04 13:12:47.571,0,2.498779296875,0.00946044921875
343,2017-10-04 13:12:57.571,571,2017-10-04 13:12:57.571,2017-10-04 13:12:57.571,0,2.498779296875,0.00946044921875
344,2017-10-04 13:13:07.571,571,2017-10-04 13:13:07.571,2017-10-04 13:13:07.572,0,2.498779296875,0.00946044921875
345,2017-10-04 13:13:17.572,572,2017-10-04 13:13:17.572,2017-10-04 13:13:17.572,0,2.498779296875,0.00946044921875
346,2017-10-04 13:13:27.572,572,2017-10-04 13:13:27.572,2017-10-04 13:13:27.572,0,2.498779296875,0.00946044921875
347,2017-10-04 13:13:37.572,572,2017-10-04 13:13:37.572,2017-10-04 13:13:37.572,0,2.498779296875,0.00946044921875
348,2017-10-04 13:13:47.573,573,2017-10-04 13:13:47.573,2017-10-04 13:13:47.573,0,2.498779296875,0.00946044921875
349,2017-10-04 13:13:57.573,573,2017-10-04 13:13:57.573,2017-10-04 13:13:57.573,0,2.498779296875,0.00946044921875
350,2017-10-04 13:14:07.573,573,2017-10-04 13:14:07.573,2017-10-04 13:14:07.574,0,2.498779296875,0.00946044921875
351,2017-10-04 13:14:17.574,574,2017-10-04 13:14:17.574,2017-10-04 13:14:17.574,0,2.498779296875,0.00946044921875
352,2017-10-04 13:14:27.574,574,2017-10-04 13:14:27.574,2017-10-04 13:14:27.575,0,2.498779296875,0.00946044921875
353,2017-10-04 13:14:37.574,574,2017-10-04 13:14:37.574,2017-10-04 13:14:37.574,0,2.498779296875,0.00946044921875
354,2017-10-04 13:14:47.575,575,2017-10-04 13:14:47.575,2017-10-04 13:14:47.575,0,2.498779296875,0.00946044921875
355,2017-10-04 13:14:57.583,583,2017-10-04 13:14:57.583,2017-10-04 13:14:57.584,0,2.498779296875,0.00946044921875
356,2017-10-04 13:15:07.583,583,2017-10-04 13:15:07.583,2017-10-04 13:15:07.584,0,2.498779296875,0.00946044921875
357,2017-10-04 13:15:17.584,584,2017-10-04 13:15:17.584,2017-10-04 13:15:17.584,0,2.498779296875,0.00946044921875
358,2017-10-04 13:15:27.584,584,2017-10-04 13:15:27.584,2017-10-04 13:15:27.585,0,2.498779296875,0.00946044921875
359,2017-10-04 13:15:37.584,584,2017-10-04 13:15:37.584,2017-10-04 13:15:37.584,0,2.498779296875,0.00946044921875
360,2017-10-04 13:15:47.585,585,2017-10-04 13:15:47.585,2017-10-04 13:15:47.586,0,2.498779296875,0.00946044921875
361,2017-10-04 13:15:57.585,585,2017-10-04 13:15:57.585,2017-10-04 13:15:57.585,0,2.498779296875,0.00946044921875
362,2017-10-04 13:16:07.585,585,2017-10-04 13:16:07.585,2017-10-04 13:16:07.586,0,2.498779296875,0.00946044921875
363,2017-10-04 13:16:17.586,586,2017-10-04 13:16:17.586,2017-10-04 13:16:17.587,0,2.498779296875,0.00946044921875
364,2017-10-04 13:16:27.586,586,2017-10-04 13:16:27.586,2017-10-04 13:16:27.587,0,2.498779296875,0.00946044921875
365,2017-10-04 13:16:37.586,586,2017-10-04 13:16:37.586,2017-10-04 13:16:37.587,0,2.498779296875,0.00946044921875
366,2017-10-04 13:16:47.587,587,2017-10-04 13:16:47.587,2017-10-04 13:16:47.588,0,2.498779296875,0.00946044921875
367,2017-10-04 13:16:57.587,587,2017-10-04 13:16:57.587,2017-10-04 13:16:57.588,0,2.498779296875,0.00946044921875
368,2017-10-04 13:17:07.587,587,2017-10-04 13:17:07.587,2017-10-04 13:17:07.587,0,2.498779296875,0.00946044921875
369,2017-10-04 13:17:17.588,588,2017-10-04 13:17:17.588,2017-10-04 13:17:17.588,0,2.498779296875,0.00946044921875
370,2017-10-04 13:17:27.588,588,2017-10-04 13:17:27.588,2017-10-04 13:17:27.589,0,2.498779296875,0.00946044921875
371,2017-10-04 13:17:37.588,588,2017-10-04 13:17:37.588,2017-10-04 13:17:37.589,0,2.498779296875,0.00946044921875
372,2017-10-04 13:17:47.589,589,2017-10-04 13:17:47.589,2017-10-04 13:17:47.589,0,2.498779296875,0.00946044921875
373,2017-10-04 13:17:57.589,589,2017-10-04 13:17:57.589,2017-10-04 13:17:57.589,0,2.498779296875,0.00946044921875
374,2017-10-04 13:18:07.589,589,2017-10-04 13:18:07.589,2017-10-04 13:18:07.589,0,2.498779296875,0.00946044921875
375,2017-10-04 13:18:17.598,598,2017-10-04 13:18:17.598,2017-10-04 13:18:17.598,0,2.498779296875,0.00946044921875
376,2017-10-04 13:18:27.598,598,2017-10-04 13:18:27.598,2017-10-04 13:18:27.598,0,2.498779296875,0.00946044921875
377,2017-10-04 13:18:37.598,598,2017-10-04 13:18:37.598,2017-10-04 13:18:37.598,0,2.498779296875,0.00946044921875
378,2017-10-04 13:18:47.599,599,2017-10-04 13:18:47.599,2017-10-04 13:18:47.599,0,2.498779296875,0.00946044921875
379,2017-10-04 13:18:57.599,599,2017-10-04 13:18:57.599,2017-10-04 13:18:57.599,0,2.498779296875,0.00946044921875
380,2017-10-04 13:19:07.599,599,2017-10-04 13:19:07.599,2017-10-04 13:19:07.599,0,2.498779296875,0.00946044921875
381,2017-10-04 13:19:17.600,600,2017-10-04 13:19:17.600,2017-10-04 13:19:17.600,0,2.498779296875,0.00946044921875
382,2017-10-04 13:19:27.600,600,2017-10-04 13:19:27.600,2017-10-04 13:19:27.601,0,2.498779296875,0.00946044921875
383,2017-10-04 13:19:37.600,600,2017-10-04 13:19:37.600,2017-10-04 13:19:37.600,0,2.498779296875,0.00946044921875
384,2017-10-04 13:19:47.601,601,2017-10-04 13:19:47.601,2017-10-04 13:19:47.601,0,2.498779296875,0.00946044921875
385,2017-10-04 13:19:57.601,601,2017-10-04 13:19:57.601,2017-10-04 13:19:57.602,0,2.498779296875,0.00946044921875
386,2017-10-04 13:20:07.601,601,2017-10-04 13:20:07.601,2017-10-04 13:20:07.602,0,2.498779296875,0.00946044921875
387,2017-10-04 13:20:17.602,602,2017-10-04 13:20:17.602,2017-10-04 13:20:17.602,0,2.498779296875,0.00946044921875
388,2017-10-04 13:20:27.602,602,2017-10-04 13:20:27.602,2017-10-04 13:20:27.602,0,2.498779296875,0.00946044921875
389,2017-10-04 13:20:37.602,602,2017-10-04 13:20:37.602,2017-10-04 13:20:37.602,0,2.498779296875,0.00946044921875
390,2017-10-04 13:20:47.603,603,2017-10-04 13:20:47.603,2017-10-04 13:20:47.603,0,2.498779296875,0.00946044921875
391,2017-10-04 13:20:57.603,603,2017-10-04 13:20:57.603,2017-10-04 13:20:57.603,0,2.498779296875,0.00946044921875
392,2017-10-04 13:21:07.611,611,2017-10-04 13:21:07.611,2017-10-04 13:21:07.611,0,2.498779296875,0.00946044921875
393,2017-10-04 13:21:17.612,612,2017-10-04 13:21:17.612,2017-10-04 13:21:17.612,0,2.498779296875,0.00946044921875
