Id,UTC,UTCMilliseconds,PCLocalTime,PCTime,GpsDate,GPSTime,Latitude,Longitude,Speed,SpeedType,Heading,HeadingType,TrueHeading,MagneticHeading,MagneticVariation,GPSError,DataStatus
2395,2017-11-08 12:39:15.903,903,2017-11-08 12:39:15.903,2017-11-08 12:39:15.904,2017-11-08 12:38:17.000,123817000,50.286461666666668,-4.1733000000000002,2.9904835763513193,N ,212.57652408447694,T ,,,-1.7404593755000217,0,A  
2396,2017-11-08 12:39:26.903,903,2017-11-08 12:39:26.903,2017-11-08 12:39:26.904,2017-11-08 12:38:28.000,123828000,50.286340000000003,-4.1733916666666664,3.0234028763071317,N ,197.71741103135648,T ,,,-1.7404756558218739,0,A  
2397,2017-11-08 12:39:36.903,903,2017-11-08 12:39:36.903,2017-11-08 12:39:36.904,2017-11-08 12:38:38.000,123838000,50.286234999999998,-4.1734866666666663,2.9904877054760979,N ,212.5766478989274,T ,,,-1.7404954223088327,0,A  
2398,2017-11-08 12:39:46.905,905,2017-11-08 12:39:46.905,2017-11-08 12:39:46.906,2017-11-08 12:38:48.000,123848000,50.286121666666666,-4.1735800000000003,2.347801692824834,N ,203.07252052479956,T ,,,-1.7405134480596223,0,A  
2399,2017-11-08 12:39:57.905,905,2017-11-08 12:39:57.905,2017-11-08 12:39:57.907,2017-11-08 12:38:59.000,123859000,50.285998333333332,-4.1736599999999999,2.6827182377023693,N ,200.05802610323173,T ,,,-1.7405253015277566,0,A  
2400,2017-11-08 12:40:08.903,903,2017-11-08 12:40:08.903,2017-11-08 12:40:08.904,2017-11-08 12:39:10.000,123910000,50.285876666666667,-4.1737216666666663,2.8731878309500107,N ,208.70853996460065,T ,,,-1.7405307853101586,0,A  
2401,2017-11-08 12:40:18.903,903,2017-11-08 12:40:18.903,2017-11-08 12:40:18.904,2017-11-08 12:39:20.000,123920000,50.28576833333333,-4.1738133333333334,3.1203751879223547,N ,216.13836371597461,T ,,,-1.7405488957981454,0,A  
2402,2017-11-08 12:40:28.907,907,2017-11-08 12:40:28.907,2017-11-08 12:40:28.908,2017-11-08 12:39:30.000,123930000,50.285654999999998,-4.1739166666666669,3.2995575192700572,N ,209.20913213848519,T ,,,-1.7405705203790631,0,A  
2403,2017-11-08 12:40:39.904,904,2017-11-08 12:40:39.904,2017-11-08 12:40:39.905,2017-11-08 12:39:41.000,123941000,50.285499999999999,-4.1740616666666668,3.2995600783268446,N ,209.20921161961294,T ,,,-1.7406014308668702,0,A  
2404,2017-11-08 12:40:50.903,903,2017-11-08 12:40:50.903,2017-11-08 12:40:50.905,2017-11-08 12:39:52.000,123952000,50.285338333333335,-4.1742333333333335,3.6858721780970378,N ,218.61456286325472,T ,,,-1.7406410254782592,0,A  
2405,2017-11-08 12:41:00.903,903,2017-11-08 12:41:00.903,2017-11-08 12:41:00.905,2017-11-08 12:40:02.000,124002000,50.285186666666668,-4.1743833333333331,4.0430710762404747,N ,207.07490461131755,T ,,,-1.7406741963780645,0,A  
2406,2017-11-08 12:41:10.906,906,2017-11-08 12:41:10.906,2017-11-08 12:41:10.908,2017-11-08 12:40:12.000,124012000,50.285031666666669,-4.1745049999999999,4.152826801876679,N ,209.90199418380894,T ,,,-1.7406967142291856,0,A  
2407,2017-11-08 12:41:20.906,906,2017-11-08 12:41:20.906,2017-11-08 12:41:20.908,2017-11-08 12:40:22.000,124022000,50.28487333333333,-4.1746400000000001,3.726133175532512,N ,209.59545154652648,T ,,,-1.7407235741338698,0,A  
2408,2017-11-08 12:41:31.903,903,2017-11-08 12:41:31.903,2017-11-08 12:41:31.904,2017-11-08 12:40:33.000,124033000,50.284723333333332,-4.1748349999999999,3.9892358011623053,N ,223.78488589766562,T ,,,-1.7407731630516912,0,A  
2409,2017-11-08 12:41:41.904,904,2017-11-08 12:41:41.904,2017-11-08 12:41:41.906,2017-11-08 12:40:43.000,124043000,50.284591666666664,-4.1750299999999996,3.6858947011219438,N ,218.61500117152309,T ,,,-1.7408252665956185,0,A  
2410,2017-11-08 12:41:52.909,909,2017-11-08 12:41:52.909,2017-11-08 12:41:52.910,2017-11-08 12:40:54.000,124054000,50.28443166666667,-4.1751916666666666,3.8449549618014283,N ,212.5776320177383,T ,,,-1.7408614902911714,0,A  
2411,2017-11-08 12:42:03.904,904,2017-11-08 12:42:03.904,2017-11-08 12:42:03.906,2017-11-08 12:41:05.000,124105000,50.284271666666669,-4.1753516666666668,3.9735488812600841,N ,215.37385883402033,T ,,,-1.7408971141424738,0,A  
2412,2017-11-08 12:42:13.904,904,2017-11-08 12:42:13.904,2017-11-08 12:42:13.905,2017-11-08 12:41:15.000,124115000,50.284120000000001,-4.1754800000000003,3.7261475598374325,N ,209.59584101620021,T ,,,-1.7409224873610827,0,A  
2413,2017-11-08 12:42:23.906,906,2017-11-08 12:42:23.906,2017-11-08 12:42:23.908,2017-11-08 12:41:25.000,124125000,50.283966666666664,-4.1755950000000004,3.8555104728840548,N ,200.97631372345072,T ,,,-1.7409428339952835,0,A  
2414,2017-11-08 12:42:34.906,906,2017-11-08 12:42:34.906,2017-11-08 12:42:34.908,2017-11-08 12:41:36.000,124136000,50.283788333333334,-4.175748333333333,3.8336971755137497,N ,221.30269882296753,T ,,,-1.7409735486094384,0,A  
2415,2017-11-08 12:42:44.906,906,2017-11-08 12:42:44.906,2017-11-08 12:42:44.907,2017-11-08 12:41:46.000,124146000,50.283670000000001,-4.1759516666666663,4.0892523454943532,N ,231.95722751447687,T ,,,-1.7410304762095992,0,A  
2416,2017-11-08 12:42:55.905,905,2017-11-08 12:42:55.905,2017-11-08 12:42:55.907,2017-11-08 12:41:57.000,124157000,50.28353666666667,-4.1761949999999999,3.9106644108974438,N ,229.87991148924331,T ,,,-1.741099740615915,0,A  
2417,2017-11-08 12:43:05.905,905,2017-11-08 12:43:05.905,2017-11-08 12:43:05.906,2017-11-08 12:42:07.000,124207000,50.283403333333332,-4.1764066666666668,3.8337106853879228,N ,221.30292862823305,T ,,,-1.7411576135247102,0,A  
2418,2017-11-08 12:43:15.905,905,2017-11-08 12:43:15.905,2017-11-08 12:43:15.907,2017-11-08 12:42:17.000,124217000,50.283270000000002,-4.176568333333333,3.7261637914398338,N ,209.59628044020212,T ,,,-1.7411974924246996,0,A  
2419,2017-11-08 12:43:25.905,905,2017-11-08 12:43:25.905,2017-11-08 12:43:25.907,2017-11-08 12:42:27.000,124227000,50.283131666666669,-4.1767366666666668,4.1518005744963977,N ,226.07827941748675,T ,,,-1.7412390859318041,0,A  
2420,2017-11-08 12:43:35.908,908,2017-11-08 12:43:35.908,2017-11-08 12:43:35.909,2017-11-08 12:42:37.000,124237000,50.282996666666669,-4.1769166666666671,3.5711968940598533,N ,225.11826113425101,T ,,,-1.7412853343398083,0,A  
2421,2017-11-08 12:43:45.908,908,2017-11-08 12:43:45.908,2017-11-08 12:43:45.909,2017-11-08 12:42:47.000,124247000,50.282871666666665,-4.17713,3.6890034360102528,N ,234.15998406510991,T ,,,-1.7413449477547138,0,A  
2422,2017-11-08 12:43:56.908,908,2017-11-08 12:43:56.908,2017-11-08 12:43:56.909,2017-11-08 12:42:58.000,124258000,50.282724999999999,-4.1773466666666668,4.1110485156760177,N ,217.98982192572942,T ,,,-1.7414027896371429,0,A  
2423,2017-11-08 12:44:07.907,907,2017-11-08 12:44:07.907,2017-11-08 12:44:07.908,2017-11-08 12:43:09.000,124309000,50.282573333333332,-4.1775383333333336,3.8449984881124437,N ,212.57864702481004,T ,,,-1.7414509499336512,0,A  
2424,2017-11-08 12:44:17.913,913,2017-11-08 12:44:17.913,2017-11-08 12:44:17.915,2017-11-08 12:43:19.000,124319000,50.282435,-4.1777116666666663,3.6859597530655908,N ,218.61626716857563,T ,,,-1.7414943425755598,0,A  
2425,2017-11-08 12:44:28.912,912,2017-11-08 12:44:28.912,2017-11-08 12:44:28.914,2017-11-08 12:43:30.000,124330000,50.282294999999998,-4.1779299999999999,3.7377506717765998,N ,227.60776725839727,T ,,,-1.7415536968172929,0,A  
2426,2017-11-08 12:44:39.909,909,2017-11-08 12:44:39.909,2017-11-08 12:44:39.910,2017-11-08 12:43:41.000,124341000,50.28214333333333,-4.1781533333333334,4.1110675510140773,N ,217.99016157581332,T ,,,-1.7416132531052702,0,A  
2427,2017-11-08 12:44:49.909,909,2017-11-08 12:44:49.909,2017-11-08 12:44:49.910,2017-11-08 12:43:51.000,124351000,50.282003333333336,-4.1783066666666668,3.5469587218201264,N ,215.71181152267152,T ,,,-1.7416492198233133,0,A  
2428,2017-11-08 12:44:59.913,913,2017-11-08 12:44:59.913,2017-11-08 12:44:59.914,2017-11-08 12:44:01.000,124401000,50.281853333333331,-4.1784533333333336,3.8450153516261913,N ,212.57904027439957,T ,,,-1.7416814182006126,0,A  
2429,2017-11-08 12:45:10.913,913,2017-11-08 12:45:10.913,2017-11-08 12:45:10.914,2017-11-08 12:44:12.000,124412000,50.281703333333333,-4.1786566666666669,3.9893569998691039,N ,223.78670198559323,T ,,,-1.7417340049207488,0,A  
2430,2017-11-08 12:45:21.907,907,2017-11-08 12:45:21.907,2017-11-08 12:45:21.908,2017-11-08 12:44:23.000,124423000,50.281559999999999,-4.1788749999999997,3.9893627520933181,N ,223.78678817489237,T ,,,-1.7417929024991861,0,A  
2431,2017-11-08 12:45:31.909,909,2017-11-08 12:45:31.909,2017-11-08 12:45:31.910,2017-11-08 12:44:33.000,124433000,50.281418333333335,-4.1790383333333336,3.8450255387082697,N ,212.57927787134707,T ,,,-1.7418322396191919,0,A  
2432,2017-11-08 12:45:42.910,910,2017-11-08 12:45:42.910,2017-11-08 12:45:42.911,2017-11-08 12:44:44.000,124444000,50.281260000000003,-4.1792400000000001,3.8337858947984271,N ,221.30420793911267,T ,,,-1.7418830854320984,0,A  
2433,2017-11-08 12:45:52.911,911,2017-11-08 12:45:52.911,2017-11-08 12:45:52.912,2017-11-08 12:44:54.000,124454000,50.281123333333333,-4.1794233333333333,4.1518914641140032,N ,226.07948730263746,T ,,,-1.7419303045684611,0,A  
2434,2017-11-08 12:46:02.911,911,2017-11-08 12:46:02.911,2017-11-08 12:46:02.912,2017-11-08 12:45:04.000,124504000,50.280988333333333,-4.1796133333333332,3.7378066401940377,N ,227.60855043254409,T ,,,-1.7419801510282467,0,A  
2435,2017-11-08 12:46:12.912,912,2017-11-08 12:46:12.912,2017-11-08 12:46:12.914,2017-11-08 12:45:14.000,124514000,50.280851666666663,-4.1797933333333335,3.4121329932323814,N ,222.39272375835034,T ,,,-1.7420261704716973,0,A  
2436,2017-11-08 12:46:22.913,913,2017-11-08 12:46:22.913,2017-11-08 12:46:22.914,2017-11-08 12:45:24.000,124524000,50.280735,-4.180015,4.1519090383226533,N ,226.07972085330348,T ,,,-1.7420899230493527,0,A  
2437,2017-11-08 12:46:33.911,911,2017-11-08 12:46:33.911,2017-11-08 12:46:33.912,2017-11-08 12:45:35.000,124535000,50.280585000000002,-4.1802099999999998,2.9905906301108871,N ,212.57973391424179,T ,,,-1.7421395103307484,0,A  
2438,2017-11-08 12:46:43.911,911,2017-11-08 12:46:43.911,2017-11-08 12:46:43.913,2017-11-08 12:45:45.000,124545000,50.28044666666667,-4.1803716666666668,3.8338144349318215,N ,221.30469337149606,T ,,,-1.7421787036709266,0,A  
2439,2017-11-08 12:46:53.912,912,2017-11-08 12:46:53.912,2017-11-08 12:46:53.914,2017-11-08 12:45:55.000,124555000,50.280313333333332,-4.1805649999999996,3.9108192787501355,N ,229.88182341710953,T ,,,-1.7422299776657648,0,A  
2440,2017-11-08 12:47:04.916,916,2017-11-08 12:47:04.916,2017-11-08 12:47:04.917,2017-11-08 12:46:06.000,124606000,50.280171666666668,-4.1807850000000002,3.9894184682530827,N ,223.78762298631983,T ,,,-1.7422897026838959,0,A  
2441,2017-11-08 12:47:15.915,915,2017-11-08 12:47:15.915,2017-11-08 12:47:15.916,2017-11-08 12:46:17.000,124617000,50.280018333333331,-4.180976666666667,3.547009121541056,N ,215.71294393986466,T ,,,-1.742337633762004,0,A  
2442,2017-11-08 12:47:26.914,914,2017-11-08 12:47:26.914,2017-11-08 12:47:26.915,2017-11-08 12:46:28.000,124628000,50.279859999999999,-4.1811616666666671,3.547013141567728,N ,215.71303426537762,T ,,,-1.7423824810196524,0,A  
2443,2017-11-08 12:47:37.914,914,2017-11-08 12:47:37.914,2017-11-08 12:47:37.916,2017-11-08 12:46:39.000,124639000,50.279708333333332,-4.181353333333333,3.5713207650739487,N ,225.12024021349549,T ,,,-1.7424306401711256,0,A  
2444,2017-11-08 12:47:48.907,907,2017-11-08 12:47:48.907,2017-11-08 12:47:48.909,2017-11-08 12:46:50.000,124650000,50.279563333333336,-4.181565,4.3206219665857146,N ,228.19706184618119,T ,,,-1.742486909582551,0,A  
2445,2017-11-08 12:47:58.915,915,2017-11-08 12:47:58.915,2017-11-08 12:47:58.916,2017-11-08 12:47:00.000,124700000,50.279431666666667,-4.1817683333333333,4.2566296988920698,N ,220.43293942250313,T ,,,-1.7425420102245717,0,A  
2446,2017-11-08 12:48:08.916,916,2017-11-08 12:48:08.916,2017-11-08 12:48:08.918,2017-11-08 12:47:10.000,124710000,50.279296666666667,-4.1819666666666668,4.1111607022704098,N ,217.99182380841,T ,,,-1.742594855043389,0,A  
2447,2017-11-08 12:48:19.917,917,2017-11-08 12:48:19.917,2017-11-08 12:48:19.918,2017-11-08 12:47:21.000,124721000,50.279136666666666,-4.1821633333333335,3.5470315067369378,N ,215.71344690511063,T ,,,-1.742643672373406,0,A  
2448,2017-11-08 12:48:30.916,916,2017-11-08 12:48:30.916,2017-11-08 12:48:30.917,2017-11-08 12:47:32.000,124732000,50.27899,-4.1823649999999999,3.6860636647636906,N ,218.61828926262149,T ,,,-1.7426961145901945,0,A  
2449,2017-11-08 12:48:40.918,918,2017-11-08 12:48:40.918,2017-11-08 12:48:40.920,2017-11-08 12:47:42.000,124742000,50.278849999999998,-4.1825383333333335,3.6860678876541537,N ,218.61837143464854,T ,,,-1.7427392777258677,0,A  
2450,2017-11-08 12:48:50.922,922,2017-11-08 12:48:50.922,2017-11-08 12:48:50.924,2017-11-08 12:47:52.000,124752000,50.278701666666663,-4.1827033333333334,3.9737047292277152,N ,215.37702374889824,T ,,,-1.7427783008574738,0,A  
2451,2017-11-08 12:49:01.917,917,2017-11-08 12:49:01.917,2017-11-08 12:49:01.919,2017-11-08 12:48:03.000,124803000,50.278556666666667,-4.1829366666666665,4.2730684799019221,N ,233.86143014689131,T ,,,-1.7428423672044373,0,A  
2452,2017-11-08 12:49:11.918,918,2017-11-08 12:49:11.918,2017-11-08 12:49:11.919,2017-11-08 12:48:13.000,124813000,50.278438333333334,-4.1831916666666666,4.0895311298402914,N ,231.96028374715732,T ,,,-1.7429178867304882,0,A  
2453,2017-11-08 12:49:22.918,918,2017-11-08 12:49:22.918,2017-11-08 12:49:22.919,2017-11-08 12:48:24.000,124824000,50.278284999999997,-4.1833816666666666,3.547053130231522,N ,215.71393274409354,T ,,,-1.7429652173006347,0,A  
2454,2017-11-08 12:49:33.914,914,2017-11-08 12:49:33.914,2017-11-08 12:49:33.916,2017-11-08 12:48:35.000,124835000,50.278126666666665,-4.1835433333333336,4.1111989896862253,N ,217.99250693737133,T ,,,-1.7430016666959658,0,A  
2455,2017-11-08 12:49:44.915,915,2017-11-08 12:49:44.915,2017-11-08 12:49:44.916,2017-11-08 12:48:46.000,124846000,50.277990000000003,-4.1837616666666664,3.5053329120898553,N ,231.96054611990601,T ,,,-1.7430614756620719,0,A  
2456,2017-11-08 12:49:55.914,914,2017-11-08 12:49:55.914,2017-11-08 12:49:55.915,2017-11-08 12:48:57.000,124857000,50.277851666666663,-4.184005,4.1520395239986332,N ,226.08145483897221,T ,,,-1.743130053314325,0,A  
2457,2017-11-08 12:50:05.916,916,2017-11-08 12:50:05.916,2017-11-08 12:50:05.917,2017-11-08 12:49:07.000,124907000,50.27771666666667,-4.1842050000000004,3.6861020711028285,N ,218.61903662653626,T ,,,-1.7431834973496632,0,A  
2458,2017-11-08 12:50:15.919,919,2017-11-08 12:50:15.919,2017-11-08 12:50:15.920,2017-11-08 12:49:17.000,124917000,50.277574999999999,-4.1843833333333329,3.8339152033185933,N ,221.30640718718033,T ,,,-1.7432282311819431,0,A  
2459,2017-11-08 12:50:26.917,917,2017-11-08 12:50:26.917,2017-11-08 12:50:26.918,2017-11-08 12:49:28.000,124928000,50.277421666666669,-4.1845916666666669,3.9109582090290735,N ,229.88353841237446,T ,,,-1.7432821591487189,0,A  
2460,2017-11-08 12:50:37.914,914,2017-11-08 12:50:37.914,2017-11-08 12:50:37.916,2017-11-08 12:49:39.000,124939000,50.277275000000003,-4.1848066666666668,4.0712351809262106,N ,237.95727385000231,T ,,,-1.7433393990476533,0,A  
2461,2017-11-08 12:50:47.918,918,2017-11-08 12:50:47.918,2017-11-08 12:50:47.919,2017-11-08 12:49:49.000,124949000,50.27715666666667,-4.1850350000000001,3.9895394632372128,N ,223.78943579721675,T ,,,-1.7434053214462477,0,A  
2462,2017-11-08 12:50:58.918,918,2017-11-08 12:50:58.918,2017-11-08 12:50:58.919,2017-11-08 12:50:00.000,125000000,50.276998333333331,-4.1852316666666667,4.5367472160479005,N ,217.48430417258533,T ,,,-1.7434543660484192,0,A  
2463,2017-11-08 12:51:09.917,917,2017-11-08 12:51:09.917,2017-11-08 12:51:09.918,2017-11-08 12:50:11.000,125011000,50.276834999999998,-4.1854233333333335,3.8451328888960461,N ,212.58178097779953,T ,,,-1.7435009265850268,0,A  
2464,2017-11-08 12:51:19.917,917,2017-11-08 12:51:19.917,2017-11-08 12:51:19.919,2017-11-08 12:50:21.000,125021000,50.27668666666667,-4.1855433333333334,3.7262895074385578,N ,209.59968350913718,T ,,,-1.7435237544428961,0,A  
2465,2017-11-08 12:51:29.917,917,2017-11-08 12:51:29.917,2017-11-08 12:51:29.918,2017-11-08 12:50:31.000,125031000,50.276541666666667,-4.185718333333333,3.8339514629599312,N ,221.30702384826566,T ,,,-1.7435668318994917,0,A  
2466,2017-11-08 12:51:39.919,919,2017-11-08 12:51:39.919,2017-11-08 12:51:39.921,2017-11-08 12:50:41.000,125041000,50.276395000000001,-4.185883333333333,4.2567439150240283,N ,220.43474366586398,T ,,,-1.7436060823370774,0,A  
2467,2017-11-08 12:51:49.919,919,2017-11-08 12:51:49.919,2017-11-08 12:51:49.920,2017-11-08 12:50:51.000,125051000,50.276253333333337,-4.1860566666666665,4.1521118549446481,N ,226.08241598426673,T ,,,-1.7436490163101905,0,A  
2468,2017-11-08 12:52:00.917,917,2017-11-08 12:52:00.917,2017-11-08 12:52:00.919,2017-11-08 12:51:02.000,125102000,50.276106666666664,-4.18628,3.6861506344221406,N ,218.61998151276825,T ,,,-1.7437092547057558,0,A  
2469,2017-11-08 12:52:10.920,920,2017-11-08 12:52:10.920,2017-11-08 12:52:10.921,2017-11-08 12:51:12.000,125112000,50.275961666666667,-4.1864633333333332,3.9895874209780229,N ,223.79015423401398,T ,,,-1.7437553309184273,0,A  
2470,2017-11-08 12:52:21.919,919,2017-11-08 12:52:21.919,2017-11-08 12:52:21.920,2017-11-08 12:51:23.000,125123000,50.275798333333334,-4.1866383333333337,4.1530270286451856,N ,209.90679733519536,T ,,,-1.7437958931275854,0,A  
2471,2017-11-08 12:52:32.920,920,2017-11-08 12:52:32.920,2017-11-08 12:52:32.921,2017-11-08 12:51:34.000,125134000,50.27562833333333,-4.1867966666666669,4.2567727522894323,N ,220.43519914315382,T ,,,-1.7438295445392684,0,A  
2472,2017-11-08 12:52:43.915,915,2017-11-08 12:52:43.915,2017-11-08 12:52:43.916,2017-11-08 12:51:45.000,125145000,50.275461666666665,-4.1869800000000001,4.1521476825484829,N ,226.08289200513968,T ,,,-1.7438726491956762,0,A  
2473,2017-11-08 12:52:54.918,918,2017-11-08 12:52:54.918,2017-11-08 12:52:54.920,2017-11-08 12:51:56.000,125156000,50.275323333333333,-4.1872233333333337,4.1521539427365886,N ,226.08297518458042,T ,,,-1.7439412257948792,0,A  
2474,2017-11-08 12:53:04.920,920,2017-11-08 12:53:04.920,2017-11-08 12:53:04.921,2017-11-08 12:52:06.000,125206000,50.275183333333331,-4.187405,3.6861784847324075,N ,218.62052339224974,T ,,,-1.7439873865548887,0,A  
2475,2017-11-08 12:53:15.917,917,2017-11-08 12:53:15.917,2017-11-08 12:53:15.919,2017-11-08 12:52:17.000,125217000,50.275036666666665,-4.187595,4.0713727184274537,N ,237.95848528608764,T ,,,-1.7440356286764327,0,A  
2476,2017-11-08 12:53:25.918,918,2017-11-08 12:53:25.918,2017-11-08 12:53:25.919,2017-11-08 12:52:27.000,125227000,50.274909999999998,-4.1878166666666665,4.256799770337456,N ,220.43562590675262,T ,,,-1.7440980100012231,0,A  
2477,2017-11-08 12:53:35.919,919,2017-11-08 12:53:35.919,2017-11-08 12:53:35.920,2017-11-08 12:52:37.000,125237000,50.274771666666666,-4.1879883333333332,4.1113087746297534,N ,217.9944657403654,T ,,,-1.7441408000632184,0,A  
2478,2017-11-08 12:53:46.921,921,2017-11-08 12:53:46.921,2017-11-08 12:53:46.923,2017-11-08 12:52:48.000,125248000,50.274613333333335,-4.1881616666666668,3.2997398233663255,N ,209.21479347578941,T ,,,-1.7441814466419963,0,A  
2479,2017-11-08 12:53:57.918,918,2017-11-08 12:53:57.918,2017-11-08 12:53:57.920,2017-11-08 12:52:59.000,125259000,50.274463333333337,-4.1883949999999999,3.738086119919644,N ,227.61246073555344,T ,,,-1.7442448266953801,0,A  
2480,2017-11-08 12:54:07.918,918,2017-11-08 12:54:07.918,2017-11-08 12:54:07.920,2017-11-08 12:53:09.000,125309000,50.274320000000003,-4.1885666666666665,3.5471537986058026,N ,215.71619446092615,T ,,,-1.7442869319679206,0,A  
2481,2017-11-08 12:54:17.919,919,2017-11-08 12:54:17.919,2017-11-08 12:54:17.921,2017-11-08 12:53:19.000,125319000,50.274176666666669,-4.1887166666666671,3.8451951500547388,N ,212.58323265873435,T ,,,-1.7443212399129986,0,A  
2482,2017-11-08 12:54:27.920,920,2017-11-08 12:54:27.920,2017-11-08 12:54:27.921,2017-11-08 12:53:29.000,125329000,50.274041666666669,-4.188885,3.6862129193264708,N ,218.6211933992239,T ,,,-1.7443632865635101,0,A  
2483,2017-11-08 12:54:37.920,920,2017-11-08 12:54:37.920,2017-11-08 12:54:37.921,2017-11-08 12:53:39.000,125339000,50.273913333333333,-4.189095,3.9896696223194956,N ,223.79138565381686,T ,,,-1.7444212407707334,0,A  
2484,2017-11-08 12:54:47.921,921,2017-11-08 12:54:47.921,2017-11-08 12:54:47.922,2017-11-08 12:53:49.000,125349000,50.273773333333331,-4.1892716666666665,3.6862210141841465,N ,218.62135085349934,T ,,,-1.7444656016411446,0,A  
2485,2017-11-08 12:54:57.921,921,2017-11-08 12:54:57.921,2017-11-08 12:54:57.922,2017-11-08 12:53:59.000,125359000,50.273629999999997,-4.1894516666666668,4.3209212196106641,N ,228.20060999586914,T ,,,-1.7445107056176825,0,A  
2486,2017-11-08 12:55:07.922,922,2017-11-08 12:55:07.922,2017-11-08 12:55:07.924,2017-11-08 12:54:09.000,125409000,50.273488333333333,-4.189635,3.845211271942059,N ,212.58360852855816,T ,,,-1.7445572373345419,0,A  
